資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220408,00655L,13,13,9503000,6.57
20220408,00655L,14,3,2741568,1.89
20220408,00655L,15,8,47996709,33.22
20220408,00655L,16,0,0,0.00
20220408,00655L,17,4068,144458000,100.00
20220408,00656R,1,3,97,0.00
20220408,00656R,2,175,436200,1.99
20220408,00656R,3,62,531000,2.42
20220408,00656R,4,30,403000,1.84
20220408,00656R,5,28,523000,2.39
20220408,00656R,6,17,448000,2.04
20220408,00656R,7,7,264000,1.20
20220408,00656R,8,11,526000,2.40
20220408,00656R,9,20,1589000,7.26
20220408,00656R,10,11,1521800,6.96
20220408,00656R,11,5,1631000,7.46
20220408,00656R,12,4,1982000,9.06
20220408,00656R,13,0,0,0.00
20220408,00656R,14,2,1871000,8.56
20220408,00656R,15,3,10130903,46.35
20220408,00656R,16,0,0,0.00
20220408,00656R,17,378,21857000,100.00
20220408,00657,1,62,12267,0.28
20220408,00657,2,72,130204,3.01
20220408,00657,3,9,76703,1.77
20220408,00657,4,6,80078,1.85
20220408,00657,5,3,60000,1.39
20220408,00657,6,2,52857,1.22
20220408,00657,7,1,40000,0.92
20220408,00657,8,1,42000,0.97
20220408,00657,9,3,205000,4.75
20220408,00657,10,1,128000,2.96
20220408,00657,11,1,400000,9.27
20220408,00657,12,2,940891,21.81
20220408,00657,13,0,0,0.00
20220408,00657,14,0,0,0.00
20220408,00657,15,2,2146000,49.74
20220408,00657,16,0,0,0.00
20220408,00657,17,165,4314000,100.00
20220408,00657K,1,2,800,2.67
20220408,00657K,2,0,0,0.00
20220408,00657K,3,0,0,0.00
20220408,00657K,4,1,11500,38.46
20220408,00657K,5,1,17600,58.86
20220408,00657K,6,0,0,0.00
20220408,00657K,7,0,0,0.00
20220408,00657K,8,0,0,0.00
20220408,00657K,9,0,0,0.00
20220408,00657K,10,0,0,0.00
20220408,00657K,11,0,0,0.00
20220408,00657K,12,0,0,0.00
20220408,00657K,13,0,0,0.00
20220408,00657K,14,0,0,0.00
20220408,00657K,15,0,0,0.00
20220408,00657K,16,0,0,0.00
20220408,00657K,17,4,29900,100.00
20220408,00660,1,184,43615,0.48
20220408,00660,2,298,577234,6.39
20220408,00660,3,46,351466,3.89
20220408,00660,4,14,176849,1.95
20220408,00660,5,6,111000,1.22
20220408,00660,6,7,172232,1.90
20220408,00660,7,4,144000,1.59
20220408,00660,8,0,0,0.00
20220408,00660,9,4,267000,2.95
20220408,00660,10,3,423000,4.68
20220408,00660,11,4,1131000,12.52
20220408,00660,12,0,0,0.00
20220408,00660,13,2,1305604,14.45
20220408,00660,14,0,0,0.00
20220408,00660,15,2,4328000,47.92
20220408,00660,16,0,0,0.00
20220408,00660,17,574,9031000,100.00
20220408,00661,1,74,11155,0.18
20220408,00661,2,90,170528,2.87
20220408,00661,3,17,129721,2.18
20220408,00661,4,5,72000,1.21
20220408,00661,5,1,17000,0.28
20220408,00661,6,2,51000,0.86
20220408,00661,7,3,110596,1.86
20220408,00661,8,1,47000,0.79
20220408,00661,9,2,169000,2.85
20220408,00661,10,1,123000,2.07
20220408,00661,11,2,596000,10.05
20220408,00661,12,0,0,0.00
20220408,00661,13,0,0,0.00
20220408,00661,14,0,0,0.00
20220408,00661,15,3,4428000,74.73
20220408,00661,16,0,0,0.00
20220408,00661,17,201,5925000,100.00
20220408,00662,1,5680,1791871,1.43
20220408,00662,2,5130,10828199,8.66
20220408,00662,3,918,6949799,5.55
20220408,00662,4,340,4304528,3.44
20220408,00662,5,230,4140640,3.31
20220408,00662,6,185,4635846,3.70
20220408,00662,7,101,3557516,2.84
20220408,00662,8,53,2375433,1.89
20220408,00662,9,126,8856012,7.08
20220408,00662,10,48,6608323,5.28
20220408,00662,11,14,3670800,2.93
20220408,00662,12,1,483000,0.38
20220408,00662,13,2,1355000,1.08
20220408,00662,14,0,0,0.00
20220408,00662,15,10,65472033,52.36
20220408,00662,16,0,0,0.00
20220408,00662,17,12838,125029000,100.00
20220408,00663L,1,16,902,0.00
20220408,00663L,2,35,68000,0.69
20220408,00663L,3,11,85000,0.86
20220408,00663L,4,0,0,0.00
20220408,00663L,5,0,0,0.00
20220408,00663L,6,3,76000,0.77
20220408,00663L,7,0,0,0.00
20220408,00663L,8,0,0,0.00
20220408,00663L,9,2,139000,1.41
20220408,00663L,10,0,0,0.00
20220408,00663L,11,2,485000,4.94
20220408,00663L,12,0,0,0.00
20220408,00663L,13,0,0,0.00
20220408,00663L,14,0,0,0.00
20220408,00663L,15,3,8956098,91.30
20220408,00663L,16,1,1000,0.01
20220408,00663L,17,72,9809000,100.00
20220408,00664R,1,50,11323,0.00
20220408,00664R,2,1498,4087401,0.57
20220408,00664R,3,807,7045084,0.98
20220408,00664R,4,345,4631465,0.64
20220408,00664R,5,390,7434876,1.04
20220408,00664R,6,381,10093100,1.41
20220408,00664R,7,281,10413500,1.46
20220408,00664R,8,213,10136000,1.42
20220408,00664R,9,495,37215056,5.22
20220408,00664R,10,300,45326000,6.36
20220408,00664R,11,151,42929081,6.02
20220408,00664R,12,52,25495000,3.57
20220408,00664R,13,27,18642000,2.61
20220408,00664R,14,16,14725000,2.06
20220408,00664R,15,53,474390114,66.57
20220408,00664R,16,0,0,0.00
20220408,00664R,17,5059,712575000,100.00
20220408,00665L,1,20,2426,0.00
20220408,00665L,2,609,1534401,2.25
20220408,00665L,3,243,2017600,2.96
20220408,00665L,4,107,1380100,2.03
20220408,00665L,5,104,1940000,2.85
20220408,00665L,6,107,2746802,4.04
20220408,00665L,7,71,2602000,3.82
20220408,00665L,8,43,2021000,2.97
20220408,00665L,9,106,7830000,11.52
20220408,00665L,10,55,7715900,11.35
20220408,00665L,11,31,8674000,12.76
20220408,00665L,12,12,5995000,8.82
20220408,00665L,13,6,4280000,6.29
20220408,00665L,14,2,1712000,2.51
20220408,00665L,15,7,17513771,25.76
20220408,00665L,16,0,0,0.00
20220408,00665L,17,1523,67965000,100.00
20220408,00666R,1,5,509,0.00
20220408,00666R,2,49,114001,1.32
20220408,00666R,3,10,75500,0.87
20220408,00666R,4,3,39000,0.45
20220408,00666R,5,3,60000,0.69
20220408,00666R,6,2,58000,0.67
20220408,00666R,7,2,77000,0.89
20220408,00666R,8,1,42000,0.48
20220408,00666R,9,0,0,0.00
20220408,00666R,10,2,258000,2.99
20220408,00666R,11,0,0,0.00
20220408,00666R,12,2,1059041,12.28
20220408,00666R,13,0,0,0.00
20220408,00666R,14,1,866000,10.04
20220408,00666R,15,4,5974949,69.28
20220408,00666R,16,0,0,0.00
20220408,00666R,17,84,8624000,100.00
20220408,00668,1,548,140650,1.35
20220408,00668,2,747,1385841,13.38
20220408,00668,3,88,663908,6.41
20220408,00668,4,17,222968,2.15
20220408,00668,5,9,164000,1.58
20220408,00668,6,12,317267,3.06
20220408,00668,7,4,133000,1.28
20220408,00668,8,4,176000,1.69
20220408,00668,9,4,315000,3.04
20220408,00668,10,2,325000,3.13
20220408,00668,11,1,245000,2.36
20220408,00668,12,1,547000,5.28
20220408,00668,13,0,0,0.00
20220408,00668,14,0,0,0.00
20220408,00668,15,3,5717366,55.22
20220408,00668,16,0,0,0.00
20220408,00668,17,1440,10353000,100.00
20220408,00668K,1,1,800,3.90
20220408,00668K,2,0,0,0.00
20220408,00668K,3,1,5700,27.80
20220408,00668K,4,1,14000,68.29
20220408,00668K,5,0,0,0.00
20220408,00668K,6,0,0,0.00
20220408,00668K,7,0,0,0.00
20220408,00668K,8,0,0,0.00
20220408,00668K,9,0,0,0.00
20220408,00668K,10,0,0,0.00
20220408,00668K,11,0,0,0.00
20220408,00668K,12,0,0,0.00
20220408,00668K,13,0,0,0.00
20220408,00668K,14,0,0,0.00
20220408,00668K,15,0,0,0.00
20220408,00668K,16,0,0,0.00
20220408,00668K,17,3,20500,100.00
20220408,00669R,1,39,8032,0.00
20220408,00669R,2,1693,4680772,1.75
20220408,00669R,3,838,7250250,2.71
20220408,00669R,4,343,4578911,1.71
20220408,00669R,5,359,6817000,2.55
20220408,00669R,6,354,9473992,3.54
20220408,00669R,7,233,8691000,3.25
20220408,00669R,8,191,9143000,3.42
20220408,00669R,9,404,29905000,11.19
20220408,00669R,10,227,33810000,12.65
20220408,00669R,11,106,30872000,11.55
20220408,00669R,12,30,14925000,5.58
20220408,00669R,13,19,13174000,4.93
20220408,00669R,14,5,4483000,1.67
20220408,00669R,15,21,89305043,33.43
20220408,00669R,16,0,0,0.00
20220408,00669R,17,4862,267117000,100.00
20220408,00670L,1,300,71719,0.19
20220408,00670L,2,1157,2742375,7.58
20220408,00670L,3,321,2499930,6.91
20220408,00670L,4,142,1841195,5.09
20220408,00670L,5,99,1791772,4.95
20220408,00670L,6,89,2220364,6.14
20220408,00670L,7,61,2202500,6.09
20220408,00670L,8,28,1278000,3.53
20220408,00670L,9,56,4003595,11.07
20220408,00670L,10,36,5100000,14.10
20220408,00670L,11,7,1939000,5.36
20220408,00670L,12,4,1960168,5.42
20220408,00670L,13,1,645000,1.78
20220408,00670L,14,1,815000,2.25
20220408,00670L,15,4,7034382,19.46
20220408,00670L,16,0,0,0.00
20220408,00670L,17,2306,36145000,100.00
20220408,00671R,1,42,8394,0.00
20220408,00671R,2,1146,3187716,1.00
20220408,00671R,3,655,5652735,1.78
20220408,00671R,4,269,3657003,1.15
20220408,00671R,5,321,6158600,1.94
20220408,00671R,6,295,7811000,2.47
20220408,00671R,7,207,7665000,2.42
20220408,00671R,8,156,7509000,2.37
20220408,00671R,9,443,34922000,11.05
20220408,00671R,10,233,35022000,11.08
20220408,00671R,11,149,43027000,13.62
20220408,00671R,12,58,29632000,9.38
20220408,00671R,13,18,12632000,3.99
20220408,00671R,14,8,7203000,2.28
20220408,00671R,15,34,111796552,35.39
20220408,00671R,16,0,0,0.00
20220408,00671R,17,4034,315884000,100.00
20220408,00673R,1,128,26186,0.00
20220408,00673R,2,3851,10617627,1.56
20220408,00673R,3,1941,16401842,2.41
20220408,00673R,4,833,11103770,1.63
20220408,00673R,5,795,15135103,2.22
20220408,00673R,6,803,21369961,3.14
20220408,00673R,7,487,17991277,2.64
20220408,00673R,8,422,20211315,2.97
20220408,00673R,9,827,61676993,9.06
20220408,00673R,10,423,61357266,9.02
20220408,00673R,11,227,64929880,9.54
20220408,00673R,12,73,37194000,5.46
20220408,00673R,13,29,19938000,2.93
20220408,00673R,14,18,17131000,2.51
20220408,00673R,15,53,305118780,44.85
20220408,00673R,16,0,0,0.00
20220408,00673R,17,10910,680203000,100.00
20220408,00674R,1,17,1710,0.00
20220408,00674R,2,378,914622,5.34
20220408,00674R,3,117,964889,5.64
20220408,00674R,4,35,451001,2.63
20220408,00674R,5,51,968000,5.65
20220408,00674R,6,38,986000,5.76
20220408,00674R,7,17,617000,3.60
20220408,00674R,8,14,677000,3.95
20220408,00674R,9,22,1579000,9.23
20220408,00674R,10,12,1693000,9.89
20220408,00674R,11,5,1549000,9.05
20220408,00674R,12,2,1044000,6.10
20220408,00674R,13,0,0,0.00
20220408,00674R,14,2,1786000,10.44
20220408,00674R,15,3,3871778,22.63
20220408,00674R,16,0,0,0.00
20220408,00674R,17,713,17103000,100.00
20220408,00675L,1,85,16201,0.09
20220408,00675L,2,500,1064709,6.34
20220408,00675L,3,84,652866,3.88
20220408,00675L,4,35,443300,2.64
20220408,00675L,5,19,345000,2.05
20220408,00675L,6,18,461025,2.74
20220408,00675L,7,19,651117,3.87
20220408,00675L,8,1,43000,0.25
20220408,00675L,9,9,668000,3.97
20220408,00675L,10,1,174000,1.03
20220408,00675L,11,4,1194000,7.11
20220408,00675L,12,0,0,0.00
20220408,00675L,13,1,800000,4.76
20220408,00675L,14,2,1986000,11.83
20220408,00675L,15,3,8286782,49.36
20220408,00675L,16,0,0,0.00
20220408,00675L,17,781,16786000,100.00
20220408,00676R,1,36,6283,0.00
20220408,00676R,2,1097,3092986,0.47
20220408,00676R,3,671,5866351,0.90
20220408,00676R,4,277,3712000,0.57
20220408,00676R,5,359,6886150,1.05
20220408,00676R,6,393,10569879,1.62
20220408,00676R,7,249,9192001,1.41
20220408,00676R,8,202,9555000,1.46
20220408,00676R,9,502,38397000,5.89
20220408,00676R,10,298,44260938,6.79
20220408,00676R,11,198,57012000,8.75
20220408,00676R,12,71,35081100,5.38
20220408,00676R,13,27,19108000,2.93
20220408,00676R,14,16,14546000,2.23
20220408,00676R,15,57,393725312,60.47
20220408,00676R,16,0,0,0.00
20220408,00676R,17,4453,651011000,100.00
20220408,00678,1,573,175181,1.46
20220408,00678,2,1591,3423585,28.65
20220408,00678,3,230,1801455,15.07
20220408,00678,4,72,913975,7.64
20220408,00678,5,40,735760,6.15
20220408,00678,6,34,878092,7.34
20220408,00678,7,6,210675,1.76
20220408,00678,8,3,136000,1.13
20220408,00678,9,8,536355,4.48
20220408,00678,10,3,318000,2.66
20220408,00678,11,3,928922,7.77
20220408,00678,12,0,0,0.00
20220408,00678,13,1,734000,6.14
20220408,00678,14,0,0,0.00
20220408,00678,15,1,1156000,9.67
20220408,00678,16,0,0,0.00
20220408,00678,17,2565,11948000,100.00
20220408,00679B,1,4065,1006088,0.18
20220408,00679B,2,11254,23653872,4.33
20220408,00679B,3,2009,15666056,2.87
20220408,00679B,4,676,8657412,1.58
20220408,00679B,5,381,6978770,1.28
20220408,00679B,6,333,8395660,1.53
20220408,00679B,7,167,6021862,1.10
20220408,00679B,8,89,4142067,0.75
20220408,00679B,9,139,9486567,1.74
20220408,00679B,10,33,4459300,0.81
20220408,00679B,11,15,4011000,0.73
20220408,00679B,12,4,1893000,0.34
20220408,00679B,13,2,1342261,0.24
20220408,00679B,14,4,3732085,0.68
20220408,00679B,15,10,445746000,81.75
20220408,00679B,16,0,0,0.00
20220408,00679B,17,19181,545192000,100.00
20220408,00680L,1,22,4498,0.08
20220408,00680L,2,197,467554,8.38
20220408,00680L,3,55,448270,8.03
20220408,00680L,4,23,309000,5.54
20220408,00680L,5,9,160000,2.86
20220408,00680L,6,16,407000,7.29
20220408,00680L,7,7,256000,4.59
20220408,00680L,8,2,87000,1.56
20220408,00680L,9,8,534818,9.59
20220408,00680L,10,3,372000,6.67
20220408,00680L,11,1,219000,3.92
20220408,00680L,12,3,1398860,25.08
20220408,00680L,13,0,0,0.00
20220408,00680L,14,1,912000,16.35
20220408,00680L,15,0,0,0.00
20220408,00680L,16,0,0,0.00
20220408,00680L,17,347,5576000,100.00
20220408,00681R,1,8,1000,0.00
20220408,00681R,2,101,274000,0.19
20220408,00681R,3,35,305000,0.21
20220408,00681R,4,16,217000,0.15
20220408,00681R,5,16,289000,0.20
20220408,00681R,6,11,284000,0.20
20220408,00681R,7,10,356000,0.25
20220408,00681R,8,5,236000,0.16
20220408,00681R,9,5,354000,0.25
20220408,00681R,10,7,1042000,0.73
20220408,00681R,11,6,1672000,1.18
20220408,00681R,12,1,593000,0.41
20220408,00681R,13,0,0,0.00
20220408,00681R,14,1,962000,0.67
20220408,00681R,15,7,135009000,95.34
20220408,00681R,16,0,0,0.00
20220408,00681R,17,229,141594000,100.00
20220408,00682U,1,81,14833,0.05
20220408,00682U,2,555,1178051,4.59
20220408,00682U,3,120,980643,3.82
20220408,00682U,4,48,612443,2.38
20220408,00682U,5,17,322596,1.25
20220408,00682U,6,32,823948,3.21
20220408,00682U,7,10,365000,1.42
20220408,00682U,8,8,382000,1.48
20220408,00682U,9,11,781000,3.04
20220408,00682U,10,3,440000,1.71
20220408,00682U,11,3,804000,3.13
20220408,00682U,12,1,426486,1.66
20220408,00682U,13,0,0,0.00
20220408,00682U,14,1,1000000,3.89
20220408,00682U,15,3,17513000,68.29
20220408,00682U,16,0,0,0.00
20220408,00682U,17,893,25644000,100.00
20220408,00683L,1,35,6801,0.02
20220408,00683L,2,596,1473081,4.92
20220408,00683L,3,204,1707000,5.70
20220408,00683L,4,63,831000,2.77
20220408,00683L,5,83,1563000,5.22
20220408,00683L,6,65,1702118,5.68
20220408,00683L,7,39,1428000,4.77
20220408,00683L,8,35,1654000,5.52
20220408,00683L,9,42,3055000,10.20
20220408,00683L,10,25,3389000,11.32
20220408,00683L,11,12,3376000,11.27
20220408,00683L,12,2,884000,2.95
20220408,00683L,13,2,1402000,4.68
20220408,00683L,14,3,2662000,8.89
20220408,00683L,15,3,4802000,16.04
20220408,00683L,16,1,1000,0.00
20220408,00683L,17,1209,29934000,100.00
20220408,00684R,1,0,0,0.00
20220408,00684R,2,23,45000,0.95
20220408,00684R,3,3,29000,0.61
20220408,00684R,4,0,0,0.00
20220408,00684R,5,1,16000,0.34
20220408,00684R,6,3,79000,1.68
20220408,00684R,7,0,0,0.00
20220408,00684R,8,0,0,0.00
20220408,00684R,9,0,0,0.00
20220408,00684R,10,0,0,0.00
20220408,00684R,11,1,228000,4.86
20220408,00684R,12,3,1398000,29.82
20220408,00684R,13,2,1410000,30.07
20220408,00684R,14,0,0,0.00
20220408,00684R,15,1,1483000,31.63
20220408,00684R,16,0,0,0.00
20220408,00684R,17,37,4688000,100.00
20220408,00685L,1,0,0,0.00
20220408,00685L,2,22,35000,1.32
20220408,00685L,3,1,7000,0.26
20220408,00685L,4,2,25000,0.94
20220408,00685L,5,0,0,0.00
20220408,00685L,6,1,28000,1.06
20220408,00685L,7,0,0,0.00
20220408,00685L,8,0,0,0.00
20220408,00685L,9,1,77000,2.91
20220408,00685L,10,0,0,0.00
20220408,00685L,11,1,256000,9.70
20220408,00685L,12,0,0,0.00
20220408,00685L,13,0,0,0.00
20220408,00685L,14,0,0,0.00
20220408,00685L,15,2,2211000,83.78
20220408,00685L,16,0,0,0.00
20220408,00685L,17,30,2639000,100.00
20220408,00686R,1,9,1582,0.00
20220408,00686R,2,208,511418,1.63
20220408,00686R,3,121,1044000,3.33
20220408,00686R,4,44,598000,1.91
20220408,00686R,5,44,827000,2.64
20220408,00686R,6,38,1007000,3.21
20220408,00686R,7,24,869000,2.77
20220408,00686R,8,31,1478000,4.72
20220408,00686R,9,37,2820000,9.01
20220408,00686R,10,13,1942000,6.20
20220408,00686R,11,12,3462000,11.06
20220408,00686R,12,6,2954000,9.44
20220408,00686R,13,2,1473000,4.70
20220408,00686R,14,2,1960000,6.26
20220408,00686R,15,3,10329000,33.02
20220408,00686R,16,0,0,0.00
20220408,00686R,17,594,31276000,100.00
20220408,00687B,1,333,67016,0.02
20220408,00687B,2,1221,2272995,1.01
20220408,00687B,3,123,950084,0.42
20220408,00687B,4,42,554905,0.24
20220408,00687B,5,16,301000,0.13
20220408,00687B,6,13,337000,0.15
20220408,00687B,7,7,244000,0.10
20220408,00687B,8,5,246000,0.10
20220408,00687B,9,3,240000,0.10
20220408,00687B,10,1,151000,0.06
20220408,00687B,11,3,962000,0.42
20220408,00687B,12,1,500000,0.22
20220408,00687B,13,1,668000,0.29
20220408,00687B,14,0,0,0.00
20220408,00687B,15,4,216293000,96.65
20220408,00687B,16,0,0,0.00
20220408,00687B,17,1773,223787000,100.00
20220408,00688L,1,0,0,0.00
20220408,00688L,2,82,198000,3.52
20220408,00688L,3,19,139000,2.47
20220408,00688L,4,2,27000,0.48
20220408,00688L,5,4,69000,1.22
20220408,00688L,6,6,155000,2.76
20220408,00688L,7,4,152000,2.70
20220408,00688L,8,0,0,0.00
20220408,00688L,9,3,217000,3.86
20220408,00688L,10,2,335000,5.96
20220408,00688L,11,1,289000,5.14
20220408,00688L,12,0,0,0.00
20220408,00688L,13,0,0,0.00
20220408,00688L,14,1,1000000,17.80
20220408,00688L,15,1,3034000,54.03
20220408,00688L,16,0,0,0.00
20220408,00688L,17,125,5615000,100.00
20220408,00689R,1,1,1,0.00
20220408,00689R,2,67,126999,0.04
20220408,00689R,3,20,171000,0.05
20220408,00689R,4,3,43000,0.01
20220408,00689R,5,12,214000,0.07
20220408,00689R,6,2,51000,0.01
20220408,00689R,7,1,40000,0.01
20220408,00689R,8,1,45000,0.01
20220408,00689R,9,5,401000,0.13
20220408,00689R,10,4,594000,0.19
20220408,00689R,11,4,1165000,0.39
20220408,00689R,12,1,500000,0.16
20220408,00689R,13,0,0,0.00
20220408,00689R,14,1,896000,0.30
20220408,00689R,15,4,293142000,98.57
20220408,00689R,16,0,0,0.00
20220408,00689R,17,126,297389000,100.00
20220408,00690,1,326,88437,0.81
20220408,00690,2,1633,3260467,30.10
20220408,00690,3,179,1389108,12.82
20220408,00690,4,63,792442,7.31
20220408,00690,5,29,539196,4.97
20220408,00690,6,25,648763,5.99
20220408,00690,7,7,253000,2.33
20220408,00690,8,4,200000,1.84
20220408,00690,9,7,537000,4.95
20220408,00690,10,6,743587,6.86
20220408,00690,11,2,578000,5.33
20220408,00690,12,2,1000000,9.23
20220408,00690,13,1,800000,7.38
20220408,00690,14,0,0,0.00
20220408,00690,15,0,0,0.00
20220408,00690,16,0,0,0.00
20220408,00690,17,2284,10830000,100.00
20220408,00692,1,22791,8729028,2.11
20220408,00692,2,48159,102903695,24.95
20220408,00692,3,8146,60854078,14.76
20220408,00692,4,2560,32029837,7.76
20220408,00692,5,1244,22273795,5.40
20220408,00692,6,1046,26199533,6.35
20220408,00692,7,377,13279347,3.22
20220408,00692,8,224,10407377,2.52
20220408,00692,9,308,21575438,5.23
20220408,00692,10,86,11730939,2.84
20220408,00692,11,24,6744462,1.63
20220408,00692,12,7,3246000,0.78
20220408,00692,13,4,2882000,0.69
20220408,00692,14,1,943000,0.22
20220408,00692,15,17,88481471,21.46
20220408,00692,16,0,0,0.00
20220408,00692,17,84994,412280000,100.00
20220408,00693U,1,175,27609,0.11
20220408,00693U,2,1192,2713164,10.99
20220408,00693U,3,232,1884203,7.63
20220408,00693U,4,68,916000,3.71
20220408,00693U,5,53,1022000,4.14
20220408,00693U,6,47,1218000,4.93
20220408,00693U,7,26,938000,3.80
20220408,00693U,8,14,666000,2.70
20220408,00693U,9,42,3173000,12.86
20220408,00693U,10,10,1513024,6.13
20220408,00693U,11,2,565000,2.29
20220408,00693U,12,1,434000,1.75
20220408,00693U,13,1,728000,2.95
20220408,00693U,14,0,0,0.00
20220408,00693U,15,5,8868000,35.95
20220408,00693U,16,0,0,0.00
20220408,00693U,17,1868,24666000,100.00
20220408,00694B,1,870,269919,0.05
20220408,00694B,2,490,998410,0.22
20220408,00694B,3,88,672332,0.14
20220408,00694B,4,34,419633,0.09
20220408,00694B,5,12,207929,0.04
20220408,00694B,6,19,496069,0.10
20220408,00694B,7,5,172568,0.03
20220408,00694B,8,4,182000,0.04
20220408,00694B,9,5,328000,0.07
20220408,00694B,10,5,713000,0.15
